name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
BMW 2 Series,https://www.autotrader.co.uk,"£21,500",35300,,Automatic,Petrol,3,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hampshire/portsmouth/snows-bmw-portsmouth-962709,"£24,987",28904,,Automatic,Petrol,4,Convertible,ULEZ,3.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/peter-vardy-carz-edinburgh-345551,"£21,000",56240,,Manual,Petrol,3,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£16,000",20050,,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/evans-halshaw-vauxhall-leeds-7063,"£16,210",44009,136,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northants/northampton/wollaston-bmw-1711495,"£23,850",8943,192,Automatic,Petrol,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£17,495",15500,,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/peter-vardy-bmw-edinburgh-109341,"£23,650",41301,340,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/salfords/vines-of-redhill-bmw-690964,"£25,128",22894,340,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/falkirk/airth/h-j-burgoyne-71578,"£14,995",45483,,Manual,Diesel,2,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,949",22368,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/carbase-co-uk-10028432,"£19,797",29713,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/newbridge/eastern-bmw-1650,"£24,990",26832,340,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/peter-vardy-bmw-edinburgh-109341,"£23,650",31600,340,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/manchester/renault-manchester-2550,"£17,495",25674,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/norfolk/kings-lynn/sandles-car-supermarket-247,"£22,499",48700,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/county-durham/meadowfield/autopark-uk-20626,"£15,695",44000,148,Manual,Diesel,2,Convertible,ULEZ,2.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/gwynedd/llandudno-junction/halliwell-jones-north-wales-bmw-114183,"£19,499",23844,190,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-2564,"£20,999",22850,,Automatic,Petrol,,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£22,000",46000,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW M240I,https://www.autotrader.co.uk/dealers/worcestershire/bromsgrove/car-sales-motor-company-ltd-661900,"£19,350",31000,335,Automatic,Petrol,,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/lookers-bmw-stoke-on-trent-27525,"£19,399",23652,150,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/greater-manchester/audenshaw/cheshire-performance-768142,"£22,990",63000,340,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£18,500",24215,,Manual,Petrol,,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northern-ireland/moira/ballinderry-car-sales-15139,"£16,750",56691,,Automatic,Diesel,,Coupe,ULEZ,2.0L,
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/stafford/lookers-bmw-stafford-4167,"£17,999",26499,136,Manual,Petrol,2,Convertible,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lancashire/blackburn/hippo-prestige-2486346,"£19,480",12085,150,Automatic,Diesel,,Coupe,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/worcestershire/kidderminster/s-j-rayner-cars-3882,"£15,990",80806,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£20,360",71000,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£17,995",28000,,Automatic,Petrol,2,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cornwall/hayle/hawkins-mg-hayle-10026882,"£17,995",17000,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£24,099",46000,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/huddersfield/sandal-bmw-huddersfield-2507,"£25,750",17472,340,Automatic,Petrol,,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/stirlingshire/grangemouth/arnold-clark-falkirk-fiatabarth-7292,"£15,000",46489,150,Manual,Diesel,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/peter-vardy-bmw-edinburgh-109341,"£27,500",14922,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/fife/kirkcaldy/arnold-clark-kirkcaldy-bmw-590034,"£21,998",8823,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lanarkshire/glasgow/arnold-clark-vauxhall-glasgow-east-123460,"£18,500",19000,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£26,500",14200,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/northants/northampton/wollaston-bmw-1711495,"£26,850",29786,340,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/stirlingshire/stirling/douglas-park-bmw-stirling-730329,"£23,995",22947,340,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (67 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/angus/dundee/mercedes-benz-of-dundee-645017,"£16,700",28726,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/renfrewshire/glasgow/peter-vardy-carz-glasgow-753316,"£23,250",34799,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£20,300",24000,,Automatic,Diesel,3,Convertible,ULEZ,2.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/wakefield/sandal-bmw-wakefield-5357,"£26,500",29250,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/tyne-and-wear/tyneside/stratstone-bmw-tyneside-5359,"£21,050",24348,136,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£17,250",39000,,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/crewe/lookers-bmw-crewe-506,"£21,499",14105,136,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/fife/kirkcaldy-/peter-vardy-carz-kirkcaldy-109452,"£20,200",17947,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (67 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kincardineshire/aberdeen/john-clark-bmw-aberdeen-422910,"£24,150",34678,,Automatic,Petrol,,Convertible,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cumbria/carlisle/lloyd-carlisle-bmw-127475,"£19,950",27228,136,Automatic,Petrol,3,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/aberdeenshire/aberdeen/aberdeen-motorstorevauxhallpeugeotcitroenfiatjeepalfa-romeoabarth-123340,"£25,500",10989,,Automatic,Petrol,3,Convertible,ULEZ,3.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/midlothian/newbridge/eastern-bmw-1650,"£19,990",33437,136,Automatic,Petrol,2,Convertible,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/new-malden/rt-cars-ltd-10008962,"£16,990",47000,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£15,950",12400,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/birmingham/digbeth-motor-sales-ltd-10005775,"£9,485",55997,,Manual,Diesel,,Coupe,ULEZ,2.0L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/maranello-cars-detailing-ltd-906643,"£16,446",32000,,Manual,Petrol,,Coupe,ULEZ,1.5L,2018 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hampshire/brockenhurst/gates-of-brockenhurst-603,"£16,295",21195,,Manual,Petrol,2,Coupe,ULEZ,1.5L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£22,500",28750,,Manual,Petrol,,Coupe,ULEZ,3.0L,2018 (18 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/waltham-cross/german-sports-and-prestige-10026995,"£21,850",35000,,Automatic,Petrol,4,Coupe,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/waltham-cross/big-motoring-world-enfield-10023180,"£16,400",30923,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/waltham-cross/big-motoring-world-enfield-10023180,"£17,900",25810,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/essex/wickford/trade-price-cars-489927,"£19,999",45292,188,Automatic,Diesel,,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/welwyn/warrengate-autos-10013023,"£16,995",34000,,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/chatham/big-motoring-world-blue-bell-hill-10007657,"£19,500",11582,134,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/chatham/big-motoring-world-blue-bell-hill-10007657,"£18,425",26406,148,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/greater-london/london/cargiant-13713,"£17,698",59425,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/essex/rainham/essex-car-company-134335,"£18,499",10706,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£23,999",23609,187,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/bedfordshire/bedford/group-1-bedford-bmw-1576626,"£21,500",33586,192,Automatic,Petrol,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/leigh-on-sea/fairfield-bmw-10005451,"£21,910",10950,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/castle-donnington/available-car-supermarket-castle-donington-13023,"£16,999",14082,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/coventry/sytner-coventry-bmw-5179,"£19,500",37936,190,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/middlesex/enfield/en3-motor-sales-ltd-10002715,"£13,995",15700,,Manual,Petrol,2,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/willenhall/carshop-wolverhampton-10030774,"£17,000",43058,150,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/carsa-10026616,"£17,850",19084,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/henley-cars-ltd-398891,"£18,399",36843,150,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cambridgeshire/cambridge/autonow-sawston-10019217,"£25,795",16967,,Automatic,Petrol,3,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series Coupe,https://www.autotrader.co.uk/dealers/carsupermarket-com-click-collect-10027894,"£20,998",22305,,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series Coupe,https://www.autotrader.co.uk/dealers/carsupermarket-com-click-collect-10027894,"£19,498",20723,,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/south-glamorgan/cardiff/cardiff-trade-sales-50169,"£18,791",12583,148,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/derbyshire/derby/motorpoint-derby-1294,"£18,599",13813,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/carsupermarket-com-click-collect-10027894,"£19,998",14282,,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/suffolk/ipswich/integrity-automotive-limited-10001918,"£18,875",36473,,Automatic,Petrol,2,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/chatham/big-motoring-world-blue-bell-hill-10007657,"£18,000",33524,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/hampshire/ringwood/hendy-car-store-dorset-10019071,"£19,250",26992,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/chatham/big-motoring-world-blue-bell-hill-10007657,"£15,400",56663,148,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/coventry/sytner-coventry-bmw-5179,"£19,000",22941,190,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£16,250",37500,,Manual,Diesel,2,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/henley-cars-ltd-398891,"£20,499",16607,150,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/warwickshire/coventry/car-store-coventry-10009355,"£19,760",15756,190,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/more-cars-ltd-10003756,"£19,490",42682,,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/essex/colchester/inchcape-colchester-bmw-5176,"£16,990",53862,136,Manual,Petrol,2,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/merseyside/liverpool/wavertree-car-centre-limited-10245,"£14,895",50014,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/tunbridge-wells/arden-tunbridge-wells-bmw-10026190,"£22,790",24621,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/henley-cars-ltd-398891,"£18,999",33416,150,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/croydon/berry-croydon-bmw-10027498,"£22,671",19965,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/buckinghamshire/high-wycombe/sytner-high-wycombe-bmw-5214,"£21,500",48002,136,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hampshire/farnborough/group-1-farnborough-bmw-5198,"£23,995",43459,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/sytner-nottingham-bmw-5279,"£21,500",26553,190,Automatic,Diesel,3,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/middlesex/brentford/berry-chiswick-bmw-10006742,"£28,579",9822,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/gwent/newport/motorplus-south-wales-585919,"£18,990",28900,188,Manual,Diesel,2,Coupe,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/berkshire/reading/inchcape-reading-bmw-5286,"£20,673",9613,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,549",22627,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,899",9068,134,Manual,Petrol,,Convertible,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/hertfordshire/stevenage/quality-part-x-stevenage-10012201,"£20,799",15772,,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,849",13008,134,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/carshop-cardiff-15039,"£19,500",26261,136,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/lancashire/ashton-under-lyne/carshop-manchester-25840,"£20,300",20887,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/coventry/sytner-coventry-bmw-5179,"£22,500",14904,192,Automatic,Petrol,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/carsupermarket-com-click-collect-10027894,"£19,598",19498,,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/wiltshire/swindon/carshop-swindon-84381,"£17,000",27935,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£19,399",35092,187,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/south-yorkshire/doncaster/carshop-doncaster-284025,"£17,500",25504,136,Manual,Petrol,,Convertible,ULEZ,1.5L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/glamorgan/cardiff/carshop-cardiff-15039,"£20,000",14551,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/norfolk/kings-lynn/sandles-car-supermarket-247,"£18,699",24900,,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (68 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/manchester/fallowfield/the-car-centre-416756,"£17,195",53727,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/lincolnshire/lincoln/boundary-sports-and-prestige-cars-limited-10016297,"£19,950",7900,134,Automatic,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/aylesford/arden-maidstone-bmw-2083876,"£27,990",9641,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-yorkshire/leeds/available-car-supermarket-leeds-2629151,"£18,249",27793,136,Manual,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/carshop-warrington-10009561,"£17,750",48585,150,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cleveland/middlesbrough/ce-motors-423170,"£18,730",29300,,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£19,499",12924,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/cumbria/grange-over-sands/lloyd-south-lakes-mini-2384446,"£17,990",42602,190,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/crewe/crewe-seat-141418,"£20,290",23487,,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£17,699",35102,134,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/mid-glamorgan/merthyr-tydfil/evans-halshaw-ford-merthyr-tydfil-12258,"£16,490",30150,150,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cleveland/middlesbrough/ce-motors-423170,"£20,831",7613,,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/lookers-bmw-stoke-on-trent-27525,"£22,799",21289,192,Automatic,Petrol,2,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/nottinghamshire/sutton-in-ashfield/available-car-supermarket-sutton-in-ashfield-92383,"£25,999",36814,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk,"£24,500",27000,,Automatic,Petrol,2,Coupe,ULEZ,3.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/fast-lane-motor-cars-10735,"£20,489",40000,,Automatic,Petrol,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/surrey/surbiton/berry-thames-ditton-bmw-10024327,"£27,129",16105,,Automatic,Petrol,,Coupe,ULEZ,3.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/kent/aylesford/arden-maidstone-bmw-2083876,"£21,995",13483,190,Automatic,Diesel,,Convertible,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/derby/motornation-derby-631156,"£22,350",8693,150,Automatic,Diesel,,Convertible,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/stockport/williams-bmw-stockport-1376616,"£18,950",8445,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/derbyshire/chesterfield/stratstone-bmw-chesterfield-3128,"£18,250",19796,150,Manual,Diesel,2,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 SERIES,https://www.autotrader.co.uk/dealers/north-west/oldham/h-p-l-motors-oldham-greater-manchester-708953,"£18,499",32958,150,Automatic,Diesel,2,Coupe,ULEZ,2.0L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cheshire/warrington/halliwell-jones-warrington-bmw-22064,"£19,999",26242,136,Manual,Petrol,,Coupe,ULEZ,1.5L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/staffordshire/cannock/available-car-supermarket-cannock-716112,"£20,999",21487,150,Automatic,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£18,599",29014,148,Manual,Diesel,,Coupe,ULEZ,2.0L,2019 (69 reg)
BMW 2 SERIES DIESEL CONVERTIBLE,https://www.autotrader.co.uk/dealers/cheshire/crewe/bravoauto-crewe-10033693,"£21,259",11526,190,Automatic,Diesel,,Convertible,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/suffolk/bury-st-edmunds/jardine-bury-st-edmunds-bmw-10008099,"£21,495",23896,150,Automatic,Diesel,2,Convertible,ULEZ,2.0L,2019 (68 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£19,249",5992,134,Automatic,Petrol,,Convertible,ULEZ,1.5L,2019 (19 reg)
BMW 2 Series,https://www.autotrader.co.uk/dealers/west-midlands/warley/sytner-oldbury-bmw-5280,"£23,000",14858,192,Automatic,Petrol,3,Coupe,ULEZ,2.0L,2019 (68 reg)
